"ITTER107","Territorio","TIPO_DATO_CN1","Tipo aggregato (milioni di euro)","VAL","Valutazione","CORREZ","Correzione","T_BIS","Edizione","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2020-Q1","T1-2020",4369.9,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","V","prezzi correnti","N","dati grezzi","2020M12","Dic-2020","2020-Q3","T3-2020",10637.4,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2020M12","Dic-2020","2019-Q1","T1-2019",262362.8,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2020M12","Dic-2020","2019-Q2","T2-2019",262281.5,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2020M12","Dic-2020","2019-Q4","T4-2019",265250.8,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2020M12","Dic-2020","2019-Q3","T3-2019",271527.5,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2020M12","Dic-2020","2020-Q2","T2-2020",216202.9,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2020M12","Dic-2020","2020-Q1","T1-2020",246195.9,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2020M12","Dic-2020","2020-Q3","T3-2020",253355,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","V","prezzi correnti","W","dati corretti per gli effetti di calendario","2020M12","Dic-2020","2019-Q1","T1-2019",263583.3,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","V","prezzi correnti","W","dati corretti per gli effetti di calendario","2020M12","Dic-2020","2019-Q2","T2-2019",272256.4,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","V","prezzi correnti","W","dati corretti per gli effetti di calendario","2020M12","Dic-2020","2019-Q4","T4-2019",271450.1,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","V","prezzi correnti","W","dati corretti per gli effetti di calendario","2020M12","Dic-2020","2019-Q3","T3-2019",282040.9,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","V","prezzi correnti","W","dati corretti per gli effetti di calendario","2020M12","Dic-2020","2020-Q2","T2-2020",217927.3,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","V","prezzi correnti","W","dati corretti per gli effetti di calendario","2020M12","Dic-2020","2020-Q1","T1-2020",246172.1,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","V","prezzi correnti","W","dati corretti per gli effetti di calendario","2020M12","Dic-2020","2020-Q3","T3-2020",259686.7,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2020M12","Dic-2020","2019-Q1","T1-2019",6687.5,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2020M12","Dic-2020","2019-Q2","T2-2019",11947.2,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2020M12","Dic-2020","2019-Q4","T4-2019",8747.9,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2020M12","Dic-2020","2019-Q3","T3-2019",16665.7,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2020M12","Dic-2020","2020-Q2","T2-2020",1848.8,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2020M12","Dic-2020","2020-Q1","T1-2020",4374.3,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2020M12","Dic-2020","2020-Q3","T3-2020",10665,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","V","prezzi correnti","Y","dati destagionalizzati","2020M12","Dic-2020","2019-Q1","T1-2019",266013,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","V","prezzi correnti","Y","dati destagionalizzati","2020M12","Dic-2020","2019-Q2","T2-2019",266578.1,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","V","prezzi correnti","Y","dati destagionalizzati","2020M12","Dic-2020","2019-Q4","T4-2019",267128.5,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","V","prezzi correnti","Y","dati destagionalizzati","2020M12","Dic-2020","2019-Q3","T3-2019",267055.7,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","V","prezzi correnti","Y","dati destagionalizzati","2020M12","Dic-2020","2020-Q2","T2-2020",220112.6,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","V","prezzi correnti","Y","dati destagionalizzati","2020M12","Dic-2020","2020-Q1","T1-2020",249363.3,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","V","prezzi correnti","Y","dati destagionalizzati","2020M12","Dic-2020","2020-Q3","T3-2020",246664.9,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2020M12","Dic-2020","2019-Q1","T1-2019",5256.2,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2020M12","Dic-2020","2019-Q2","T2-2019",5273,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2020M12","Dic-2020","2019-Q4","T4-2019",5303,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2020M12","Dic-2020","2019-Q3","T3-2019",5323.1,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2020M12","Dic-2020","2020-Q2","T2-2020",1357.4,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2020M12","Dic-2020","2020-Q1","T1-2020",4065.1,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2020M12","Dic-2020","2020-Q3","T3-2020",1342.4,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","V","prezzi correnti","Y","dati destagionalizzati","2020M12","Dic-2020","2019-Q1","T1-2019",10910.2,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","V","prezzi correnti","Y","dati destagionalizzati","2020M12","Dic-2020","2019-Q2","T2-2019",10999.7,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","V","prezzi correnti","Y","dati destagionalizzati","2020M12","Dic-2020","2019-Q4","T4-2019",11271.7,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","V","prezzi correnti","Y","dati destagionalizzati","2020M12","Dic-2020","2019-Q3","T3-2019",11125.1,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","V","prezzi correnti","Y","dati destagionalizzati","2020M12","Dic-2020","2020-Q2","T2-2020",1122.2,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","V","prezzi correnti","Y","dati destagionalizzati","2020M12","Dic-2020","2020-Q1","T1-2020",6833.5,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","V","prezzi correnti","Y","dati destagionalizzati","2020M12","Dic-2020","2020-Q3","T3-2020",6815.8,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2019-Q1","T1-2019",257080.7,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2019-Q2","T2-2019",256560.7,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2019-Q4","T4-2019",259697.7,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2019-Q3","T3-2019",265657.7,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2020-Q2","T2-2020",211499,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2020-Q1","T1-2020",239935.2,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2020-Q3","T3-2020",246629.4,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2019-Q1","T1-2019",6536.9,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2019-Q2","T2-2019",11678.5,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2019-Q4","T4-2019",8551,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2019-Q3","T3-2019",16291.6,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2020-Q2","T2-2020",1796,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2020-Q1","T1-2020",4250.5,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M12","Dic-2020","2020-Q3","T3-2020",10363.8,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2020M12","Dic-2020","2019-Q1","T1-2019",259110.4,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2020M12","Dic-2020","2019-Q2","T2-2019",263404.1,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2020M12","Dic-2020","2019-Q4","T4-2019",263383.8,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2020M12","Dic-2020","2019-Q3","T3-2019",275084.6,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2020M12","Dic-2020","2020-Q2","T2-2020",211241.6,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2020M12","Dic-2020","2020-Q1","T1-2020",241094.3,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2020M12","Dic-2020","2020-Q3","T3-2020",254028.6,,
